time	V(vout)
Step Information: Run=0  (Run: 1/8)
3.719592469928980e+000	8.810860e-004
3.719600456143642e+000	8.664187e-004
3.719616428572966e+000	8.615564e-004
3.785007554224901e+000	8.604306e-004
3.825007554224900e+000	8.600333e-004
3.865007554224899e+000	8.596656e-004
3.905007554224898e+000	8.593260e-004
3.945007554224898e+000	8.590149e-004
3.985007554224897e+000	8.587348e-004
4.025007554224896e+000	8.585048e-004
4.065007554224895e+000	8.584002e-004
4.105007554224894e+000	8.587005e-004
4.145007554224893e+000	8.604086e-004
4.185007554224892e+000	8.682131e-004
4.225007554224892e+000	8.877761e-004
4.230007554224891e+000	8.994282e-004
4.240945054224891e+000	9.588095e-004
4.242195054224890e+000	1.040265e-003
4.244695054224891e+000	1.416312e-003
4.244773179224893e+000	1.479260e-003
4.244792710474894e+000	1.515088e-003
4.244841538599893e+000	1.643006e-003
4.244861069849893e+000	1.751829e-003
4.244900132349894e+000	2.102995e-003
4.244909897974893e+000	2.419674e-003
4.244929429224893e+000	3.673348e-003
4.244929933451740e+000	3.746786e-003
4.244930941905437e+000	4.008707e-003
4.244932958812832e+000	4.685537e-003
4.244933410361398e+000	4.901351e-003
4.244934313458533e+000	5.543611e-003
4.244935338494123e+000	6.611307e-003
4.244935938909148e+000	7.616451e-003
4.244936469266087e+000	9.018538e-003
4.244936820860943e+000	1.049593e-002
4.244937150813815e+000	1.273281e-002
4.244937422801446e+000	1.574240e-002
4.244937637446203e+000	1.971884e-002
4.244937815144571e+000	2.529438e-002
4.244937966852529e+000	3.343728e-002
4.244938101338427e+000	4.592377e-002
4.244938225830737e+000	6.609222e-002
4.244938348210276e+000	1.008257e-001
4.244938479732529e+000	1.632589e-001
4.244938612524848e+000	2.612258e-001
4.244938796770178e+000	4.447031e-001
4.244938989922098e+000	6.700754e-001
4.244939218353032e+000	9.551940e-001
4.244939511589355e+000	1.328047e+000
4.244940091788248e+000	2.067927e+000
4.244940581201668e+000	2.689826e+000
4.244940703555024e+000	2.842346e+000
4.244940948261732e+000	3.133797e+000
4.244941050430125e+000	3.238963e+000
4.244941098367598e+000	3.273266e+000
4.244941127556082e+000	3.284964e+000
4.244941148987696e+000	3.289636e+000
4.244941164533195e+000	3.291729e+000
4.244941183547919e+000	3.293428e+000
4.244941203126473e+000	3.294604e+000
4.244941228349116e+000	3.295609e+000
4.244941258793674e+000	3.296395e+000
4.244941302956757e+000	3.297108e+000
4.244941348270285e+000	3.297555e+000
4.244941423232422e+000	3.297988e+000
4.244941504563961e+000	3.298262e+000
4.244941644602601e+000	3.298521e+000
4.244941805802583e+000	3.298684e+000
4.244942096887563e+000	3.298831e+000
4.244942483742221e+000	3.298928e+000
4.244943257451538e+000	3.299010e+000
4.244944801114428e+000	3.299071e+000
4.244947888440208e+000	3.299109e+000
4.244954063091768e+000	3.299129e+000
4.244966412394884e+000	3.299138e+000
4.245040508213581e+000	3.299139e+000
4.270233086570613e+000	3.299139e+000
4.295524459352574e+000	3.299139e+000
4.335524459352573e+000	3.299140e+000
4.375524459352572e+000	3.299140e+000
4.415524459352572e+000	3.299140e+000
4.455524459352571e+000	3.299141e+000
4.495524459352570e+000	3.299141e+000
4.575524459352568e+000	3.299141e+000
4.655524459352566e+000	3.299140e+000
4.695524459352566e+000	3.299136e+000
4.735524459352565e+000	3.299128e+000
4.737399459352563e+000	3.299126e+000
4.759586959352564e+000	3.299091e+000
4.764586959352563e+000	3.299061e+000
4.765836959352562e+000	3.299044e+000
4.768336959352563e+000	3.298975e+000
4.769118209352563e+000	3.298928e+000
4.769430709352562e+000	3.298859e+000
4.770055709352562e+000	3.298619e+000
4.770075240602562e+000	3.298602e+000
4.770114303102563e+000	3.298534e+000
4.770192428102565e+000	3.298329e+000
4.770211959352565e+000	3.298211e+000
4.770251021852566e+000	3.297772e+000
4.770259028870921e+000	3.297442e+000
4.770275042907635e+000	3.296102e+000
4.770275712280952e+000	3.295963e+000
4.770277051027584e+000	3.295456e+000
4.770278762699800e+000	3.294490e+000
4.770279742492921e+000	3.293645e+000
4.770279956185075e+000	3.293367e+000
4.770280383569379e+000	3.292577e+000
4.770280970173445e+000	3.290943e+000
4.770281502589754e+000	3.288428e+000
4.770281840719999e+000	3.285567e+000
4.770282078751638e+000	3.282045e+000
4.770282262857958e+000	3.277393e+000
4.770282428698764e+000	3.270225e+000
4.770282574163126e+000	3.259309e+000
4.770282702641207e+000	3.242346e+000
4.770282824854732e+000	3.213452e+000
4.770282959720088e+000	3.159012e+000
4.770283085283566e+000	3.077578e+000
4.770283249714730e+000	2.926802e+000
4.770283434351029e+000	2.719959e+000
4.770283661862496e+000	2.440262e+000
4.770283911561926e+000	2.124028e+000
4.770284368515164e+000	1.542311e+000
4.770285282421639e+000	4.023686e-001
4.770285601551475e+000	3.257569e-002
4.770285602515582e+000	3.174806e-002
4.770285604443792e+000	3.061122e-002
4.770285608300217e+000	2.854331e-002
4.770285614434002e+000	2.555024e-002
4.770285624109633e+000	2.157907e-002
4.770285643460891e+000	1.559549e-002
4.770285666953903e+000	1.058855e-002
4.770285684589897e+000	8.187084e-003
4.770285704410114e+000	6.482931e-003
4.770285727336145e+000	5.178615e-003
4.770285753103593e+000	4.227970e-003
4.770285788462260e+000	3.399580e-003
4.770285827848170e+000	2.822955e-003
4.770285883927620e+000	2.328403e-003
4.770285952225297e+000	1.970065e-003
4.770286052182598e+000	1.671278e-003
4.770286181472514e+000	1.455491e-003
4.770286379637355e+000	1.279594e-003
4.770286652040085e+000	1.154316e-003
4.770287093103040e+000	1.055279e-003
4.770287738678157e+000	9.869847e-004
4.770288857845905e+000	9.366939e-004
4.770290994275690e+000	9.001646e-004
4.770303812854394e+000	8.651469e-004
4.770320904292667e+000	8.614128e-004
4.805289986997586e+000	8.607600e-004
4.840293252579052e+000	8.603881e-004
4.880293252579051e+000	8.599928e-004
4.920293252579050e+000	8.596277e-004
4.960293252579049e+000	8.592913e-004
5.000293252579048e+000	8.589834e-004
5.040293252579048e+000	8.587076e-004
5.080293252579047e+000	8.584863e-004
5.120293252579046e+000	8.584074e-004
5.160293252579045e+000	8.587928e-004
5.200293252579044e+000	8.608031e-004
5.240293252579043e+000	8.707026e-004
5.280293252579043e+000	8.978758e-004
5.285293252579042e+000	9.665750e-004
5.295293252579043e+000	1.298977e-003
5.295332315079044e+000	1.312346e-003
5.295410440079046e+000	1.412158e-003
5.295566690079046e+000	1.765309e-003
5.295571572891547e+000	1.788064e-003
5.295581338516545e+000	1.867110e-003
5.295600869766545e+000	2.075759e-003
5.295605752579046e+000	2.155071e-003
5.295615518204045e+000	2.375411e-003
5.295617959610294e+000	2.451358e-003
5.295622842422795e+000	2.729021e-003
5.295632608047793e+000	3.616354e-003
5.295633809281938e+000	3.840163e-003
5.295636211750232e+000	4.560637e-003
5.295636812367306e+000	4.835673e-003
5.295638013601451e+000	5.604350e-003
5.295638313909986e+000	5.868836e-003
5.295638914527061e+000	6.630681e-003
5.295639607190967e+000	7.928534e-003
5.295640133666268e+000	9.504148e-003
5.295640496618422e+000	1.127127e-002
5.295640776500495e+000	1.346103e-002
5.295641009620020e+000	1.639012e-002
5.295641209649695e+000	2.049995e-002
5.295641381660982e+000	2.642062e-002
5.295641530850681e+000	3.520623e-002
5.295641663670516e+000	4.877961e-002
5.295641787355521e+000	7.089378e-002
5.295641910421622e+000	1.091908e-001
5.295642040951993e+000	1.764098e-001
5.295642178027357e+000	2.842650e-001
5.295642382023008e+000	4.962205e-001
5.295642603919426e+000	7.606350e-001
5.295642835721679e+000	1.052157e+000
5.295643182658239e+000	1.494124e+000
5.295643876531361e+000	2.379118e+000
5.295644049999641e+000	2.598397e+000
5.295644396936201e+000	3.026573e+000
5.295644547817794e+000	3.196383e+000
5.295644626275788e+000	3.264766e+000
5.295644659343875e+000	3.281560e+000
5.295644694822368e+000	3.290187e+000
5.295644709882538e+000	3.292218e+000
5.295644730523193e+000	3.293830e+000
5.295644752168485e+000	3.294970e+000
5.295644781485311e+000	3.295961e+000
5.295644816750830e+000	3.296724e+000
5.295644857294036e+000	3.297263e+000
5.295644919135306e+000	3.297759e+000
5.295644987492409e+000	3.298083e+000
5.295645100077241e+000	3.298383e+000
5.295645230777410e+000	3.298578e+000
5.295645457264008e+000	3.298753e+000
5.295645736259615e+000	3.298865e+000
5.295646248966555e+000	3.298960e+000
5.295647158170183e+000	3.299032e+000
5.295648976577443e+000	3.299084e+000
5.295659887020999e+000	3.299132e+000
5.295674434279075e+000	3.299138e+000
5.325438124299769e+000	3.299139e+000
5.355230908836610e+000	3.299139e+000
5.395230908836609e+000	3.299140e+000
5.435230908836608e+000	3.299140e+000
5.475230908836608e+000	3.299141e+000
5.515230908836607e+000	3.299141e+000
5.555230908836606e+000	3.299141e+000
5.635230908836604e+000	3.299141e+000
5.715230908836603e+000	3.299140e+000
5.755230908836602e+000	3.299134e+000
5.795230908836601e+000	3.299121e+000
5.797105908836599e+000	3.299119e+000
5.814918408836601e+000	3.299067e+000
5.816793408836599e+000	3.299038e+000
5.819293408836600e+000	3.298957e+000
5.819918408836600e+000	3.298915e+000
5.820074658836600e+000	3.298894e+000
5.820387158836599e+000	3.298833e+000
5.820465283836601e+000	3.298810e+000
5.820660596336602e+000	3.298717e+000
5.820738721336603e+000	3.298625e+000
5.820894971336603e+000	3.298231e+000
5.820934033836604e+000	3.297958e+000
5.820943799461603e+000	3.297745e+000
5.820963330711603e+000	3.296988e+000
5.820964469453191e+000	3.296903e+000
5.820966746936364e+000	3.296581e+000
5.820971301902713e+000	3.295652e+000
5.820971920927050e+000	3.295426e+000
5.820973158975722e+000	3.294698e+000
5.820974043596593e+000	3.293939e+000
5.820974801609033e+000	3.292947e+000
5.820975304407831e+000	3.291904e+000
5.820975802797552e+000	3.290276e+000
5.820976153990578e+000	3.288438e+000
5.820976438328508e+000	3.286028e+000
5.820976667876064e+000	3.282822e+000
5.820976877153296e+000	3.277871e+000
5.820977054151257e+000	3.270550e+000
5.820977204229088e+000	3.259532e+000
5.820977333462267e+000	3.242683e+000
5.820977455575761e+000	3.214051e+000
5.820977591136707e+000	3.159719e+000
5.820977716320723e+000	3.078972e+000
5.820977880262813e+000	2.929142e+000
5.820978064903162e+000	2.722640e+000
5.820978292659795e+000	2.442814e+000
5.820978541217844e+000	2.128077e+000
5.820978995060980e+000	1.550261e+000
5.820979902747251e+000	4.154440e-001
5.820980223631686e+000	3.933094e-002
5.820980224722280e+000	3.834083e-002
5.820980226903465e+000	3.687721e-002
5.820980231265839e+000	3.417952e-002
5.820980239149229e+000	2.976889e-002
5.820980251755884e+000	2.400261e-002
5.820980276969191e+000	1.550304e-002
5.820980296374540e+000	1.106944e-002
5.820980313563666e+000	8.619031e-003
5.820980333879568e+000	6.736401e-003
5.820980356335650e+000	5.358328e-003
5.820980380802020e+000	4.388025e-003
5.820980415837422e+000	3.503437e-003
5.820980452762917e+000	2.917790e-003
5.820980507686176e+000	2.392678e-003
5.820980571563293e+000	2.026765e-003
5.820980668561404e+000	1.709761e-003
5.820980788702858e+000	1.488770e-003
5.820980979210493e+000	1.302025e-003
5.820981230518971e+000	1.173143e-003
5.820981650553641e+000	1.067663e-003
5.820982240656509e+000	9.976298e-004
5.820983388192829e+000	9.417185e-004
5.820985683265469e+000	9.007633e-004
5.820990273410750e+000	8.761508e-004
5.820999453701312e+000	8.646871e-004
5.821017814282431e+000	8.613335e-004
5.858583563253575e+000	8.607329e-004
5.896186033386957e+000	8.603361e-004
5.936186033386957e+000	8.599443e-004
5.976186033386956e+000	8.595830e-004
6.016186033386955e+000	8.592502e-004
6.056186033386954e+000	8.589462e-004
6.096186033386953e+000	8.586755e-004
6.136186033386952e+000	8.584653e-004
6.176186033386951e+000	8.584197e-004
6.216186033386951e+000	8.589167e-004
6.256186033386950e+000	8.613379e-004
6.296186033386949e+000	8.750645e-004
6.336186033386948e+000	9.200530e-004
6.341186033386947e+000	9.451831e-004
6.342436033386946e+000	9.683278e-004
6.344936033386947e+000	1.070709e-003
6.345561033386947e+000	1.132069e-003
6.345717283386946e+000	1.171251e-003
6.346029783386946e+000	1.309130e-003
6.346107908386948e+000	1.415937e-003
6.346264158386948e+000	1.822548e-003
6.346269041199449e+000	1.850073e-003
6.346278806824447e+000	1.951996e-003
6.346298338074448e+000	2.237774e-003
6.346303220886949e+000	2.363090e-003
6.346312986511947e+000	2.751051e-003
6.346315427918196e+000	2.914129e-003
6.346320310730697e+000	3.403330e-003
6.346321531433823e+000	3.593829e-003
6.346323972840072e+000	4.135930e-003
6.346324583191635e+000	4.328785e-003
6.346325803894761e+000	4.901885e-003
6.346327112192991e+000	5.739453e-003
6.346327400402394e+000	6.009561e-003
6.346327976821200e+000	6.796294e-003
6.346328638760614e+000	8.128731e-003
6.346329138839991e+000	9.736801e-003
6.346329494415741e+000	1.160009e-002
6.346329769176307e+000	1.392546e-002
6.346329996868505e+000	1.704230e-002
6.346330191214754e+000	2.141817e-002
6.346330358334697e+000	2.774726e-002
6.346330503928563e+000	3.720411e-002
6.346330634528290e+000	5.194650e-002
6.346330757412254e+000	7.623681e-002
6.346330881556398e+000	1.186170e-001
6.346331011453970e+000	1.911438e-001
6.346331154174820e+000	3.108267e-001
6.346331390414655e+000	5.653738e-001
6.346331604355548e+000	8.242031e-001
6.346331865539096e+000	1.154590e+000
6.346332246678621e+000	1.640337e+000
6.346333008957672e+000	2.608573e+000
6.346333346487562e+000	3.024740e+000
6.346333525228825e+000	3.221348e+000
6.346333592006975e+000	3.273938e+000
6.346333620133848e+000	3.285624e+000
6.346333641614432e+000	3.290009e+000
6.346333658023660e+000	3.292074e+000
6.346333677996043e+000	3.293703e+000
6.346333702233657e+000	3.295000e+000
6.346333728289476e+000	3.295911e+000
6.346333760295529e+000	3.296616e+000
6.346333809987986e+000	3.297298e+000
6.346333857535200e+000	3.297693e+000
6.346333943701453e+000	3.298105e+000
6.346334031055285e+000	3.298348e+000
6.346334195530844e+000	3.298593e+000
6.346334372540557e+000	3.298735e+000
6.346334722443544e+000	3.298870e+000
6.346335279270715e+000	3.298968e+000
6.346336392925053e+000	3.299043e+000
6.346338620233734e+000	3.299093e+000
6.346351984085818e+000	3.299135e+000
6.346369802555262e+000	3.299140e+000
6.382826391036591e+000	3.299139e+000
6.419318616456806e+000	3.299140e+000
6.459318616456805e+000	3.299140e+000
6.499318616456804e+000	3.299140e+000
6.539318616456804e+000	3.299141e+000
6.579318616456803e+000	3.299141e+000
6.619318616456802e+000	3.299141e+000
6.699318616456800e+000	3.299142e+000
6.779318616456799e+000	3.299139e+000
6.819318616456798e+000	3.299127e+000
6.859318616456797e+000	3.299099e+000
6.861193616456795e+000	3.299092e+000
6.863693616456796e+000	3.299075e+000
6.868693616456795e+000	3.299008e+000
6.869943616456794e+000	3.298970e+000
6.870256116456794e+000	3.298947e+000
6.870881116456793e+000	3.298871e+000
6.871037366456793e+000	3.298833e+000
6.871349866456793e+000	3.298701e+000
6.871427991456795e+000	3.298611e+000
6.871584241456795e+000	3.298210e+000
6.871612891483164e+000	3.298026e+000
6.871620053989755e+000	3.297933e+000
6.871634379002941e+000	3.297664e+000
6.871637960256237e+000	3.297555e+000
6.871645122762828e+000	3.297240e+000
6.871646913389476e+000	3.297127e+000
6.871650494642772e+000	3.296776e+000
6.871654338114446e+000	3.296232e+000
6.871655298982365e+000	3.296006e+000
6.871657220718202e+000	3.295361e+000
6.871657701152163e+000	3.295133e+000
6.871658662020082e+000	3.294448e+000
6.871659755120323e+000	3.293289e+000
6.871660351985966e+000	3.292248e+000
6.871660864973737e+000	3.290820e+000
6.871661196205203e+000	3.289351e+000
6.871661529920122e+000	3.286991e+000
6.871661785364957e+000	3.284050e+000
6.871661996155531e+000	3.279950e+000
6.871662181996705e+000	3.273730e+000
6.871662339993840e+000	3.264425e+000
6.871662477207796e+000	3.250081e+000
6.871662601237585e+000	3.227114e+000
6.871662723785633e+000	3.187564e+000
6.871662854048871e+000	3.118315e+000
6.871662993597532e+000	3.005772e+000
6.871663208567547e+000	2.778780e+000
6.871663446805169e+000	2.492650e+000
6.871663682106796e+000	2.195921e+000
6.871664058778343e+000	1.715894e+000
6.871664812121438e+000	7.578859e-001
6.871665155611332e+000	3.263080e-001
6.871665230036044e+000	2.375590e-001
6.871665378885471e+000	7.700641e-002
6.871665430149335e+000	3.417047e-002
6.871665458376132e+000	2.031836e-002
6.871665495117835e+000	1.059461e-002
6.871665509889240e+000	8.339310e-003
6.871665529715806e+000	6.595501e-003
6.871665550577045e+000	5.364819e-003
6.871665580788687e+000	4.209137e-003
6.871665609268739e+000	3.514226e-003
6.871665656586750e+000	2.806866e-003
6.871665702495822e+000	2.385147e-003
6.871665783290688e+000	1.956136e-003
6.871665866257690e+000	1.699298e-003
6.871666018108044e+000	1.445236e-003
6.871666184880038e+000	1.292745e-003
6.871666503769628e+000	1.150712e-003
6.871666974079762e+000	1.051331e-003
6.871667914700030e+000	9.725080e-004
6.871669795940566e+000	9.165153e-004
6.871673558421637e+000	8.833515e-004
6.871681083383784e+000	8.672770e-004
6.871696133308074e+000	8.616935e-004
6.933310523351466e+000	8.604699e-004
6.973310523351465e+000	8.600698e-004
7.013310523351464e+000	8.596992e-004
7.053310523351463e+000	8.593570e-004
7.093310523351462e+000	8.590431e-004
7.133310523351462e+000	8.587597e-004
7.173310523351461e+000	8.585232e-004
7.213310523351460e+000	8.584000e-004
7.253310523351459e+000	8.586313e-004
7.293310523351458e+000	8.601121e-004
7.333310523351457e+000	8.666866e-004
7.373310523351456e+000	4.230117e-002
7.373935523351456e+000	5.545950e-002
7.375185523351455e+000	7.844879e-002
7.379363351881207e+000	6.477400e-002
7.381820343358722e+000	5.666769e-002
7.386230200207606e+000	4.198832e-002
7.394352495024169e+000	1.569718e-002
7.396383068728309e+000	8.036666e-003
7.396890712154345e+000	5.999634e-003
7.397905999006415e+000	2.386500e-003
7.397937726720542e+000	2.368727e-003
7.397945658649075e+000	2.398149e-003
7.397961522506140e+000	2.489434e-003
7.397965488470405e+000	2.524615e-003
7.397973420398937e+000	2.659714e-003
7.397989284256003e+000	3.113186e-003
7.397992715758697e+000	3.349952e-003
7.397999578764086e+000	4.175551e-003
7.398000464920642e+000	4.367769e-003
7.398002237233754e+000	4.945090e-003
7.398002680312033e+000	5.143530e-003
7.398003566468589e+000	5.729010e-003
7.398004724683453e+000	6.865467e-003
7.398005411573308e+000	7.941499e-003
7.398005873978512e+000	9.128770e-003
7.398006302708335e+000	1.089494e-002
7.398006640459602e+000	1.313955e-002
7.398006898406109e+000	1.595169e-002
7.398007108845569e+000	1.973784e-002
7.398007286435139e+000	2.506920e-002
7.398007440221456e+000	3.290453e-002
7.398007576718161e+000	4.489474e-002
7.398007702432043e+000	6.414885e-002
7.398007824969579e+000	9.719364e-002
7.398007957857164e+000	1.575182e-001
7.398008088924343e+000	2.508912e-001
7.398008265708914e+000	4.230709e-001
7.398008453351110e+000	6.396454e-001
7.398008680290229e+000	9.217500e-001
7.398008957414429e+000	1.273735e+000
7.398009492666724e+000	1.954694e+000
7.398010326931811e+000	3.009601e+000
7.398010364336468e+000	3.055309e+000
7.398010439145782e+000	3.141839e+000
7.398010501129935e+000	3.209955e+000
7.398010526957620e+000	3.234040e+000
7.398010561394536e+000	3.259849e+000
7.398010592878389e+000	3.276580e+000
7.398010627415875e+000	3.287770e+000
7.398010639959985e+000	3.290175e+000
7.398010657390433e+000	3.292183e+000
7.398010677683718e+000	3.293784e+000
7.398010703377103e+000	3.295111e+000
7.398010729909309e+000	3.295995e+000
7.398010765188346e+000	3.296733e+000
7.398010809874531e+000	3.297315e+000
7.398010865811820e+000	3.297755e+000
7.398010943580943e+000	3.298112e+000
7.398011044982077e+000	3.298379e+000
7.398011193478094e+000	3.298593e+000
7.398011397590384e+000	3.298750e+000
7.398011713777390e+000	3.298873e+000
7.398012174792076e+000	3.298961e+000
7.398012935954007e+000	3.299028e+000
7.398014120001434e+000	3.299072e+000
7.398016381962282e+000	3.299104e+000
7.398029953727377e+000	3.299136e+000
7.398048049414172e+000	3.299140e+000
7.435071824592981e+000	3.299139e+000
7.472131791145380e+000	3.299140e+000
7.512131791145379e+000	3.299140e+000
7.552131791145378e+000	3.299140e+000
7.592131791145377e+000	3.299141e+000
7.632131791145376e+000	3.299141e+000
7.672131791145375e+000	3.299141e+000
7.752131791145374e+000	3.299142e+000
7.832131791145372e+000	3.299139e+000
7.912756791145370e+000	3.299093e+000
7.914006791145368e+000	3.299087e+000
7.916506791145370e+000	3.299061e+000
7.921506791145369e+000	3.294872e+000
7.921663041145369e+000	3.294438e+000
7.921975541145368e+000	3.296251e+000
7.922206077618505e+000	3.298478e+000
7.922428611747090e+000	3.298878e+000
7.922873680004265e+000	3.298748e+000
7.922976229293102e+000	3.298644e+000
7.923181327870779e+000	3.298243e+000
7.923187737201332e+000	3.298214e+000
7.923200555862437e+000	3.298095e+000
7.923226193184647e+000	3.297732e+000
7.923232381928280e+000	3.297538e+000
7.923244759415546e+000	3.296874e+000
7.923246020747484e+000	3.296747e+000
7.923248543411361e+000	3.296334e+000
7.923251025785742e+000	3.295779e+000
7.923251618163238e+000	3.295579e+000
7.923252802918231e+000	3.294969e+000
7.923254187691647e+000	3.293981e+000
7.923254445250755e+000	3.293702e+000
7.923254960368972e+000	3.292886e+000
7.923255579102946e+000	3.291405e+000
7.923256136104417e+000	3.289162e+000
7.923256494464091e+000	3.286621e+000
7.923256748386105e+000	3.283519e+000
7.923256944912939e+000	3.279454e+000
7.923257122589664e+000	3.273198e+000
7.923257276860770e+000	3.263742e+000
7.923257412735008e+000	3.249030e+000
7.923257536557674e+000	3.225316e+000
7.923257659497793e+000	3.184399e+000
7.923257789466142e+000	3.113418e+000
7.923257931071102e+000	2.996765e+000
7.923258156887158e+000	2.755690e+000
7.923258381430756e+000	2.484916e+000
7.923258629900584e+000	2.171043e+000
7.923259007929012e+000	1.689267e+000
7.923259763985868e+000	7.282644e-001
7.923260104348199e+000	3.011228e-001
7.923260163456053e+000	2.302753e-001
7.923260281671762e+000	9.932631e-002
7.923260334117352e+000	5.035178e-002
7.923260366449426e+000	2.936353e-002
7.923260402435783e+000	1.506885e-002
7.923260421769047e+000	1.056328e-002
7.923260438142179e+000	8.366851e-003
7.923260458964126e+000	6.542866e-003
7.923260481579476e+000	5.225039e-003
7.923260507111262e+000	4.266000e-003
7.923260542126666e+000	3.429168e-003
7.923260581081500e+000	2.846712e-003
7.923260636533158e+000	2.346658e-003
7.923260703940802e+000	1.984553e-003
7.923260802582110e+000	1.682266e-003
7.923260929879660e+000	1.464118e-003
7.923261124985572e+000	1.286022e-003
7.923261392537221e+000	1.159245e-003
7.923261825655192e+000	1.058846e-003
7.923262458002046e+000	9.896150e-004
7.923263553718009e+000	9.384967e-004
7.923265634650701e+000	9.013693e-004
7.923278120246852e+000	8.654188e-004
7.923294767708388e+000	8.614520e-004
7.957355474009805e+000	8.607694e-004
7.991449475234294e+000	8.604062e-004
8.031449475234293e+000	8.600097e-004
8.071449475234292e+000	8.596433e-004
8.111449475234291e+000	8.593057e-004
8.151449475234291e+000	8.589965e-004
8.191449475234290e+000	8.587190e-004
8.231449475234289e+000	8.584941e-004
8.271449475234288e+000	8.584046e-004
8.311449475234287e+000	8.587550e-004
8.351449475234286e+000	8.606387e-004
8.391449475234285e+000	8.696155e-004
8.431449475234285e+000	8.900331e-004
8.433324475234283e+000	8.940014e-004
8.442074475234282e+000	9.307576e-004
8.445199475234283e+000	9.708555e-004
8.446722912734284e+000	1.019045e-003
8.447035412734284e+000	1.041102e-003
8.447660412734283e+000	1.102816e-003
8.447816662734283e+000	1.129932e-003
8.448129162734283e+000	1.214738e-003
8.448207287734284e+000	1.251938e-003
8.448363537734284e+000	1.367957e-003
8.448402600234285e+000	1.418802e-003
8.448480725234287e+000	1.577945e-003
8.448500256484287e+000	1.648884e-003
8.448539318984288e+000	1.873493e-003
8.448549084609287e+000	1.976452e-003
8.448568615859287e+000	2.309706e-003
8.448573498671788e+000	2.468182e-003
8.448583264296786e+000	2.983563e-003
8.448585363546080e+000	3.186930e-003
8.448589562044663e+000	3.830086e-003
8.448590611669310e+000	4.100130e-003
8.448592710918604e+000	4.902203e-003
8.448593162657168e+000	5.159550e-003
8.448594066134298e+000	5.918201e-003
8.448594803620196e+000	6.823812e-003
8.448595394270029e+000	7.951518e-003
8.448595845895458e+000	9.301607e-003
8.448596212056295e+000	1.102619e-002
8.448596509130077e+000	1.325704e-002
8.448596754583360e+000	1.624627e-002
8.448596959467746e+000	2.036975e-002
8.448597132706549e+000	2.624269e-002
8.448597282087484e+000	3.491607e-002
8.448597414996691e+000	4.829904e-002
8.448597538723146e+000	7.007970e-002
8.448597661637241e+000	1.077724e-001
8.448597792270512e+000	1.741763e-001
8.448597928579702e+000	2.803330e-001
8.448598128786873e+000	4.869738e-001
8.448598345601077e+000	7.445036e-001
8.448598576190452e+000	1.034172e+000
8.448598913233301e+000	1.463441e+000
8.448599587318999e+000	2.322545e+000
8.448599949867941e+000	2.780255e+000
8.448600180440728e+000	3.062467e+000
8.448600304164131e+000	3.200590e+000
8.448600369451718e+000	3.258900e+000
8.448600401597098e+000	3.277042e+000
8.448600439408157e+000	3.288644e+000
8.448600451548845e+000	3.290796e+000
8.448600469834304e+000	3.292682e+000
8.448600490448431e+000	3.294141e+000
8.448600517038194e+000	3.295367e+000
8.448600545109780e+000	3.296200e+000
8.448600582594175e+000	3.296895e+000
8.448600629896692e+000	3.297438e+000
8.448600690448977e+000	3.297854e+000
8.448600773749782e+000	3.298187e+000
8.448600884812340e+000	3.298439e+000
8.448601046127035e+000	3.298638e+000
8.448601272717884e+000	3.298785e+000
8.448601621407430e+000	3.298898e+000
8.448602141067330e+000	3.298980e+000
8.448602994546359e+000	3.299041e+000
8.448604353681333e+000	3.299082e+000
8.448606772239046e+000	3.299110e+000
8.448611609354472e+000	3.299128e+000
8.448621283585322e+000	3.299137e+000
8.448640632047024e+000	3.299140e+000
8.468414759906437e+000	3.299139e+000
8.488227584689252e+000	3.299139e+000
8.527853234254884e+000	3.299140e+000
8.567853234254883e+000	3.299140e+000
8.607853234254883e+000	3.299140e+000
8.647853234254882e+000	3.299141e+000
8.687853234254881e+000	3.299141e+000
8.727853234254880e+000	3.299141e+000
8.807853234254878e+000	3.299142e+000
8.887853234254877e+000	3.299138e+000
8.927853234254876e+000	3.299119e+000
8.968478234254874e+000	3.299062e+000
8.969728234254873e+000	3.299039e+000
8.972228234254875e+000	3.298958e+000
8.972911828004875e+000	3.298912e+000
8.973146203004877e+000	3.298871e+000
8.973458703004877e+000	3.298789e+000
8.973536828004878e+000	3.298752e+000
8.973693078004878e+000	3.298637e+000
8.973732140504879e+000	3.298587e+000
8.973810265504881e+000	3.298438e+000
8.973829796754881e+000	3.298374e+000
8.973872521364257e+000	3.298166e+000
8.973880480131044e+000	3.298081e+000
8.973888598219819e+000	3.297973e+000
8.973904834397370e+000	3.297696e+000
8.973908893441760e+000	3.297585e+000
8.973917011530535e+000	3.297235e+000
8.973918635185374e+000	3.297130e+000
8.973921882495056e+000	3.296786e+000
8.973926994590240e+000	3.295976e+000
8.973927763028712e+000	3.295759e+000
8.973929299905656e+000	3.295129e+000
8.973929684124890e+000	3.294917e+000
8.973930452563362e+000	3.294284e+000
8.973931568231759e+000	3.292892e+000
8.973932193639701e+000	3.291712e+000
8.973932290885070e+000	3.291443e+000
8.973932485375805e+000	3.290711e+000
8.973932874357274e+000	3.288618e+000
8.973933251526457e+000	3.285214e+000
8.973933533077510e+000	3.280513e+000
8.973933741991729e+000	3.273977e+000
8.973933904896882e+000	3.264677e+000
8.973934038453454e+000	3.251066e+000
8.973934160861678e+000	3.229119e+000
8.973934282281050e+000	3.191202e+000
